MOVIE_ID,NAME,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,GENRES,IMDB_ID,LANGUAGES,REGIONS,STORYLINE,YEAR
1299361,爱·回家,金艺芬/俞承豪/童孝熙/闵京勋/任恩敬,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2107418134.jpg,李廷香,9.1,剧情/家庭,tt0312841,韩语,韩国,为了方便找工作，妈领着7岁的相宇（俞承浩饰）去乡下的外婆家，想把他暂时留在那里。外婆（金亦芬饰）年事已高，不能说话也不识字。而一直生活在城市里的孙子相宇，刚开始无法适应连游戏机、电池都没得卖的乡下生活。他开始蛮横地流露出不满，抱怨这个抱怨那。为了买电池，偷走外婆的银头簪拿去卖；外婆得知孙子想吃炸鸡，却只理解到鸡肉，炖了只鸡给孙子吃，却被生气的相宇踢翻了。,2002
1769507,沉静如海,朱莉·德拉姆/米歇尔·加拉布吕/托马斯·儒阿特/玛丽·布奈尔,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2531484208.jpg,皮埃尔·布特龙,9.1,剧情/爱情/战争,tt0430594,法语 / 德语,法国 / 比利时,法国人André（迈克尔·加拉布鲁 Michel Galabru 饰）和她的孙女Jeanne（朱莉·德拉姆 Julie Delarme 饰）原本平静的生活因二战的到来和德军对法国的侵占被打破，更让他们无法接受的是，他们家里的一个房间竟被征用作为一个德国军官Werner（托马斯·儒阿特 Thomas Jouannet 饰）的起居室。他们对这个敌方的军官一直保持着一种冷漠，尤其是Jeanne，她从来不和军官说话，即使是在他向他们问好的时候。让人意想不到的是，这个年轻的军官在多日的相处后，竟和他们谈论起自己的生活、音乐和法国文化，透露出他纳粹军服下隐秘的内心世界。同时，Jeanne也在积极的参与法国地下反抗德军的组织活动。渐渐地，两个来自敌对双方的年轻男女间产生了一种奇异的情感。这种情感在他们离别的时候，化成了Jeanne口中的一句话，她和他说的第一句话，也是唯一的一句话......,2004
4122194,银魂剧场版：新译红樱篇,杉田智和/钉宫理惠/阪口大助/中井和哉/铃村健一/千叶进步/石田彰/三木真一郎/子安武人/雪野五月/高桥美佳子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p612363092.jpg,高松信司,9.1,喜剧/动作/动画/古装,tt1636780,日语,日本,故事发生在日本的江户时代，一名神秘的男子出现在了武士桂小太郎（石田彰 配音）的面前，他手握妖刀“红樱”，要求试刀，这个夜晚之后，桂便下落不明。桂的宠物伊丽莎白（高松信司 配音）找到万事屋的神乐（钉宫理惠 配音）和新八（坂口大助 配音），委托他们寻找主人的下落。同时，银时（杉田智和）也受到委托，寻找四处作恶的红樱的下落。三人的线索汇聚到了一艘空中飞艇上，由于远离警察的管辖范围，飞艇里的恶势力一手遮天。在那里，银时遇见了曾经的战友现在的对手高杉晋助（子安武人 配音），高杉正带领着自己的鬼兵队企图毁灭江户。一面是穷凶极恶的恐怖分子，一边是暴虐嗜血的妖刀红樱，身受重伤的银时能够平安脱险拯救江户吗？,2010
4827535,越剧红楼梦,钱惠丽/单仰萍/陈颖/方亚芬/张永梅/章海灵/黄慧/葛佩玉,https://img3.doubanio.com/view/subject/l/public/s4356746.jpg,胡雪扬,9.0,剧情/爱情/家庭/古装,,越剧,中国大陆,钱惠丽 .... 贾宝玉,0.0
1292778,将军号,巴斯特·基顿/玛丽昂·马克/格伦·卡文德/吉姆·法利/弗雷德里克·弗鲁姆/查尔斯·亨利·史密斯/弗兰克·巴恩斯/乔·基顿/麦克·多林/汤姆·纳恩,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2248676081.jpg,巴斯特·基顿/克莱德·布鲁克曼,9.0,剧情/喜剧/动作/战争/冒险,tt0017925,无对白,美国,1861年，Johnnie Gray（巴斯特·基顿 Buster Keaton 饰）是西部大西洋火车公司的一名员工，深爱着他的火车“将军号”，还有他的未婚妻（Marion Mack 饰）。南北战争爆发了，他的未婚妻让他去从军，军方却拒绝了他，认为让他开火车更有价值。他的未婚妻很生气，发誓除非看见他穿军装的样子，不然再也不和他说话。北军正在计划一个阴谋，准备劫走“将军号”，给南军来一次突袭。Johnnie发现了北军的诡计，更意外的在北军的阵营里解救了他的未婚妻。他必须将北军要突袭的情报带回南军的阵地，他一路上驾驶着“将军号”，遭遇重重追击。南北军大战一触即发......,1926
1302210,神女,阮玲玉/黎铿/章志直/唐槐秋,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2028929312.jpg,吴永刚,9.0,剧情,tt0195256,无对白,中国大陆,上海1930年代，贫苦女人（阮玲玉）为养活儿子沦为暗娼，并不幸被一流氓看中霸占，她几次试图逃脱流氓的控制，均告失败，儿子到了入学的年龄，她不想因为没钱使儿子失去受教育的机会，便继续拿身体挣钱，为此，她要瞒着流氓从有限的收入里偷偷取出一些攒下。,1934
1295646,大独裁者,查理·卓别林/宝莲·高黛/杰克·奥克,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1960167314.jpg,查理·卓别林,9.0,剧情/喜剧/战争,tt0032553,英语 / 世界语,美国,影片讲述第一次世界大战，托曼尼亚王国独裁者辛格尔（查理·卓别林饰）上台。他的大肆扩张导致战乱不断民不聊生。并且他大搞阴谋政策，煽动民众对犹太人的敌对与仇恨，让犹太人民陷入水深火热的灾难之中。被征入伍的犹太人理发师查理（查理·卓别林饰）更是在这样的高压政策下难逃一劫。当查理逃出边境时，被驻守在这里的军队误认为是独裁者辛格尔，他趁机做了一场“为自由而战斗”的大演说。,1940
1293839,罗马假日,奥黛丽·赫本/格利高里·派克/埃迪·艾伯特/哈特利·鲍尔/哈考特·威廉姆斯/托里奥·卡米纳提/保拉·布鲁布尼/里佐·弗雷多里佐,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,威廉·惠勒,9.0,剧情/喜剧/爱情,tt0046250,英语 / 意大利语 / 德语,美国,欧洲某国的安妮公主（奥黛丽·赫本 Audrey Hepburn 饰）到访罗马，国务烦身，但她又厌倦繁文缛节。一天晚上，身心俱疲的她偷偷来到民间欣赏夜景，巧遇报社记者乔（格里高利·派克 Gregory Peck 饰）。二人把手同游，相当快乐。公主更是到乔的家中作客并在那过夜。,1953
3724033,荒山泪,程砚秋/胡学礼/钱宝森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1945500364.jpg,吴祖光,9.0,剧情/戏曲,,汉语普通话,中国大陆,明末，昏君崇祯不断缺陷取苛捐杂税，加深人民的痛苦。农民高良敏因付不出捐税，父子俩都被抓入狱，儿媳张慧珠日夜织绢才将高父子赎回。刚到家，公差就来抽取新税，父子俩连夜去采药被老虎吃了，慧珠的独子宝琏又被抓去，年迈的婆婆被气身亡。索税公差仍向她要税，慧珠一人逃进深山荒野，自刎而死。,1956
1292969,光荣之路,柯克·道格拉斯/拉尔夫·米克/阿道夫·门吉欧/乔治·麦克雷迪/理查德·安德森/蒂莫西·凯瑞/克里斯蒂安妮·库布里克,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p955392372.jpg,斯坦利·库布里克,9.0,剧情/战争,tt0050825,英语 / 德语,美国 / 西德,1916年，第一次世界大战期间的法国，德法两军的战争如火如荼。值此关键时刻，法国陆军将军布洛拉德（Adolphe Menjou 饰）向陆军上尉达克斯（柯克·道格拉斯 Kirk Douglas 饰）率领的部队下了一道命令：不惜一切代价攻下德军占领的安特山。军令如山，即使前方刀山火海，战士们仍拼死向前冲去。结局可想而知，在敌人密集的炮火下，法军冲锋失败，伤亡惨重。为了掩盖自己的指挥失误，布洛拉德抓捕三名无辜士兵作代罪羔羊，以临阵脱逃等罪名将他们判处死刑。为了士兵的利益，达克斯上尉奋力争取，却在这一过程中渐渐看清军官和战争的丑恶……,1957
1329969,红楼梦,徐玉兰/王文娟/吕瑞英/金采风/周宝奎/孟莉英/徐天红,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2322451692.jpg,岑范,9.0,剧情/爱情/古装/戏曲,tt0056078,汉语普通话,中国大陆,林黛玉（王文娟 饰）告别父亲，千里迢迢来至荣国府的外祖母家，遇见了表兄贾宝玉（徐玉兰 饰），两个玉儿情投意合，互为知己。宝玉和黛玉偷读西厢，明了彼此的心意；之后宝玉当面驳斥薛宝钗，在袭人面前为黛玉正名；因金钏一事，公子哥饱受一顿毒打，惹来祖母、姐妹的关心。更因一次误会，令黛玉上演葬花一幕。宝玉迷茫中道出心事，却为袭人得知。袭人将之诉于王夫人，王熙凤献出偷梁换柱的调包计，假借林姑娘之名让宝玉娶宝钗为妻。这边厢，锣鼓喧天共贺新人；那边厢，林姑娘泪尽心死魂归太虚……,1962
4720779,秦香莲,张君秋/马长礼/裘盛戎/马连良/李多奎,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529226963.jpg,郭维,9.0,剧情/戏曲,,汉语普通话,中国大陆,故事发生在宋朝时代，陈世美（马长礼 饰）和秦香莲（张君秋 饰）本是恩爱的夫妻，心怀着远大理想的陈世美决定进京赶考，秦香莲则一边照顾两人的孩子一边留在老家等待丈夫的喜讯。功夫不负有心人，陈世美果然一举夺得了头筹，然而，命运的意外转变也激发了他内心的心魔，他早已经忘记了在老家的藏糠之妻，只想着如何成为驸马爷。,1964
1292981,婚姻生活,丽芙·乌曼/厄兰·约瑟夫森/古内尔·林德布洛姆/毕比·安德松/简·马尔姆斯/贝蒂尔·诺斯特伦/莱娜·贝格曼/英格玛·伯格曼/芭布洛·约尔特·阿夫·奥纳斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2037298187.jpg,英格玛·伯格曼,9.0,剧情/爱情,tt0070644,瑞典语,瑞典,律师玛丽安（丽芙•乌曼Liv Ullmann 饰）与精神学讲师约翰（厄兰•约瑟夫森Erland Josephson 饰）结婚十余载，育有两名女儿，生活幸福平稳。朋友皮特（金•玛思索Jan Malmsjö饰）与卡特里娜（毕比•安德森Bibi Andersson 饰）的婚姻生活却濒于解体。感慨万千的玛丽安发现自己怀孕，没曾想约翰竟倾向于打胎。有一天约翰突然向玛丽安提出自己爱上了一名叫宝拉的女子，二人痛苦分居。在协议离婚的过程中，二人的愤懑不满纷纷爆发，直到多年后，玛丽安与约翰才终于体会到爱情是什么。,1973
1307315,哪吒闹海,梁正晖/邱岳峰/毕克/富润生/尚华/于鼎,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516566783.jpg,严定宪/王树忱/徐景达,9.0,动画/奇幻/冒险,tt0354770,汉语普通话,中国大陆,商末时期，陈塘关总兵李靖的夫人怀胎3年6个月，最终生下一个肉球，肉球中跳出一个伶俐可爱的男孩。李靖原当他是妖孽欲杀之而后快，幸太乙真人前来收之为徒，赐名哪吒，并赐以乾坤圈和混天绫两件宝贝。某年，天下大旱，甘露未降。哪吒和家将到东海洗澡玩耍。他用混天绫搅动海水，撼动龙宫，惹出巡海夜叉李艮和龙王三太子敖丙。几番言语不和，哪吒杀此二人，由此闯下通天大祸。四海龙王齐聚陈塘关索命，为救一方百姓，哪吒决定交出生命……,1979
1303067,影武者,仲代达矢/山崎努/油井孝太/大泷秀治,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p997945263.jpg,黑泽明,9.0,剧情/历史/战争,tt0080979,日语,日本 / 美国,日本战国时代三雄之首的武田信玄（仲代达矢饰），号称“甲斐之虎”。他的信条是“疾如风，徐如林，侵略如火，不动如山”。当武田信玄包围德川军的野田城，即将直取京都完成霸业时，他被敌人的狙击冷枪打中，重伤濒死。临死前，他留下遗言要部下隐瞒自己死讯三年。先前弟弟武田信廉（山崎努饰）找到的替身（仲代达矢饰），原为窃贼的他面貌和信玄酷似，即日本人所说的“影子武士”，担当起了重任。,1980
1850674,辛普森一家：家庭治疗,南茜·卡特莱特/丹·卡斯泰兰尼塔/朱莉·卡夫娜/雅德丽·史密斯,https://img3.doubanio.com/view/subject/l/public/s1742552.jpg,马特·格罗宁,9.0,喜剧/动画,tt0439812,英语,美国,"Homer tricks the family into going to a psychologist by pretending to take them out for frosty chocolate milkshakes. He seeks an answer to the family's problems, saying that they don't laugh any more. The family breaks into a collective chuckle after the psychologist kicks them out of his office.",1989
3091208,樱桃小丸子,水谷优子/屋良有作/鈴木みえ/富山敬/佐々木優子/山口胜平/水原リン/菊池正美/渡边菜生子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2380703550.jpg,芝山努/須田裕美子,9.0,动画/儿童,tt2167725,日语,日本,正在上小学三年级的樱桃小丸子（Tarako 配音），因班长丸尾末夫（飞田展男 配音）提出了抽签换座位的要求，抽到了她不喜欢的调皮同学大野健一（山口胜平 配音）跟彬山聪（真山亚子 配音）同桌。而且和最好的同学小玉（渡辺菜生子 配音）分了桌。大野和彬山是一对好朋友，他们虽然总是抄袭作业欺负同学，可他们参加劳动时非常能干，学校有活动配合的也很默契。学校要开运动会，小丸子和上六年级的姐姐樱杏子(水谷优子 配音)都要参加，在运动会开始时爸爸樱宏志（屋良有作 配音）妈妈小林堇（一龙斋贞友 配音）也来给她们加油，小丸子参加的借物竟赛时多亏大野和杉山的帮助取得了第二名。男生骑马打仗比赛，因大野没发挥好以至最后输了比赛，大野和彬山这对最要好的朋友因此友谊出现了裂痕。赌气不说话的两人，转眼来到了平安夜的合唱比赛。一场大野的危机即将降临，这是否是二人关系的转捩点呢？,1990
1305995,飞翔的梦,亚罗米尔·汉兹利克/卢博尔·托科什,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550740471.jpg,布雷梯斯拉夫·波杰,9.0,动画/家庭/奇幻,tt0100194,捷克语,捷克斯洛伐克 / 加拿大,十一岁的阿历克是个性格孤僻的孩子，他白天的时候总是很想念当随船大夫的父亲，希望像父亲一样四海为家，到处去旅行……有一天，一位陌生人给阿历克带来他父亲送他的礼物。这是一包他父亲搜集的「蝶蛹」卡通画。 第二天清晨醒来，阿历克发现满屋子飞舞著五颜六色的蝴蝶，其中之一不同寻常，大大的双眼，长长的头发，她是一个「蝶仙」小精灵，阿历克称她为《乌鲁咕》，她有著神奇的力量，能使任何东西飞起来，阿历克和她形影不离，上学、睡觉都带著她。,1990
3610756,弗朗西斯·卡法克斯女士失踪案,杰瑞米·布雷特/爱德华·哈德威克/谢丽尔·坎贝尔,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2509534726.jpg,约翰·马登,9.0,剧情/悬疑,tt0536971,英语,英国,高贵、美貌、极度富有且孑然一身……这种女人，总是很容易处于危险之中，而弗朗西斯·卡法克斯女士，恰好就是“这种女人”，所以她……失踪了,1991
1663436,史密斯乐团：完美的图景,史蒂文·帕特里克·莫里西/约翰尼·玛尔/安迪·洛克,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2023155419.jpg,德里克·贾曼,9.0,音乐,tt0271196,英语,英国,"Thirteen Smiths' recordings, half of them in a club with a live audience. These alternate with five rock videos, two directed by Derek Jarman (Panic and Ask), two by Tim Broad (Girlfriend in a Coma and Stop Me...), and one by Paula Grief and Richard Levine (How Soon Is Now?). It concludes with Jarman's short film, ""The Queen Is Dead,"" with a three-song soundtrack. The rock videos, particularly Jarman's, are filled with multiple and superimposed images, changing tints, and little narrative coherence; they get their pace from the music's rhythm. Androgyny, dancing children, belching smokestacks, graffiti, angry young men, a waif in a cap: collages of modern alienation.",1992
1301753,狮子王,乔纳森·泰勒·托马斯/马修·布罗德里克/杰瑞米·艾恩斯/詹姆斯·厄尔·琼斯/莫伊拉·凯利/内森·连恩/尼基塔·卡兰姆/厄尼·萨贝拉/乌比·戈德堡/罗温·艾金森,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p726659067.jpg,罗杰·阿勒斯/罗伯·明可夫,9.0,动画/歌舞/冒险,tt0110357,英语 / 斯瓦希里语 / 科萨语 / 祖鲁语,美国,辛巴是狮子王国的小王子，他的父亲穆法沙是一个威严的国王。然而叔叔刀疤却对穆法沙的王位觊觎已久。,1994
1417013,寅次郎的故事48：寅次郎红之花,渥美清/倍赏千惠子/浅丘琉璃子/吉冈秀隆/后藤久美子/下条正巳/三崎千惠子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2333007595.jpg,山田洋次,9.0,剧情/喜剧/爱情,tt0114060,日语,日本,山田日後承認在開拍此片之前，已心諳渥美清的肺病步入末期，決定此章為最後一章，並安排由淺丘瑠璃子演的莉莉送寅次郎踏上人生的最後一程。分別15年後，兩人於如詩如畫的奄美大島重逢，感情依舊，鬥氣繼續，沒完沒了似的。正如山田所想，雖然系列必須完結，但始終不想為寅次郎的故事／人生劃上句號。結局如常開放，代表寅一直繼續他的旅程，日本人依然有夢。,1995
2150421,旅途守护天使,奥托·申克/弗里茨·穆利亚尔/克里斯蒂亚娜·赫尔比格/彼得·韦克,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2512170801.jpg,彼得·韦克,9.0,剧情/喜剧/家庭,tt0298143,德语,德国,亲爱的乘务员要退休了，本次从维也纳发往威尼斯的列车将驶向他职业生涯的终点站。他自然希望一路上平平安安，但事实并不是这样……,1997
1293455,永恒和一日,布鲁诺·甘茨/伊莎贝拉·雷纳德/法布里齐奥·本蒂沃利奥,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1391839595.jpg,西奥·安哲罗普洛斯,9.0,剧情,tt0156794,希腊语 / 英语,法国 / 意大利 / 希腊 / 德国,患有癌症晚期的诗人亚历山大（Bruno Ganz）在进医院等待死亡的前一天，想将一直陪伴其左右的狗交托自己的亲生女儿，遭到对方拒绝。女儿对自己处境的不了解，以及女婿打算将自己的祖屋卖掉，令亚历山大神伤不已黯然离开。,1998
5041031,赛文奥特曼 我是地球人,南条弘二/山崎勝之/正岡邦夫/古賀亘/鵜川薫/あだち理絵子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2547616522.jpg,神澤信一/満留浩昌,9.0,剧情/动作/科幻,,日语,日本,在幾百萬年前，地球原本是外星人的故鄉，人類殘暴的祖先在地球進行殺戳把這地方鵲巢鳩佔。而世代以來，所有統治者還一直把紀錄了這個秘密的「亞米加檔案」禁敝起來，不肯承認過錯。事實上，外星人直對地球虎視眈眈，並非因為要侵略，而是想討回公道。這次，外星人決定實行最大的報復行動。即使地球高層最終決定向宇宙公開承認「亞米加檔案」的內容，但是也按制不住外星人為國復仇的決心。作為地球的好朋友，七星俠不忍袖手旁觀，但是從宇宙公義的角度看，他理應主持公道……七星俠將會如何抉擇？,1999
1464526,横空出世,李雪健/李幼斌/高明/陈瑾/滕汝骏/张勇手/刘琳/陶海/董建业/瓦西里耶夫·尼古拉/亚力山大·伊萨耶夫/张国民/李晓耕/王明智/刘桐渤/李胜源/张志毅/李宗奎/陈共青/张建春/王小刚/张佑中/魏阳/王春/曾阳/王玉喜/干丹/史海龙/亚力山大·奥克萨娜/樊明明,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p672536444.jpg,陈国星,9.0,剧情/历史,tt0459399,汉语普通话,中国大陆,1949年新中国建立以来，虽然人民当家做主人，但是新政权还随时面临被海外敌对势力所颠覆的严峻现状。惨烈的抗美援朝战争结束后，曾经立下赫赫战功的冯石将军（李雪健 饰）接到中央委派的重要使命，那就是主持原子弹的研发工作。虽然对原子弹一窍不通，但是军人出身的冯石只有服从上级的命令，带着一支经过烈火淬炼的英雄部队挺近荒凉的戈壁滩。在此之后，以美国留学归来的陆光达（李幼斌 饰）等科学界的精英人才从四面八方调到了西北荒漠。,1999
1889695,怒海英雄：公爵夫人与恶魔,艾恩·格拉法德/罗伯特·林德森/切瑞·朗吉,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2278607774.jpg,安德鲁·格里弗,9.0,剧情/战争/冒险,tt0194946,英语,英国,"Hornblower captures the French vessel, Le Reve, and is asked by Pellew to sail her back to England so that she can be outfitted for the English navy, and also, as a favor, to convey the unusual Duchess of Wharfedale back home. Unfortunately, Le Reve, Hornblower, the duchess and the crew are captured by the Spanish and imprisoned. There, Horatio finds Kennedy, wasted and hopeless from months in solitary. Against the odds, Horatio must find a way to escape with Kennedy, against Hunter's protests, and with the growing suspicion that the duchess may not be who she appears.",1999
1928887,淘金岁月,罗宾·邓恩/詹姆斯·加纳/亚当·阿金,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518163022.jpg,查尔斯·马丁·史密斯,9.0,剧情,tt0290280,英语,美国,上集)著名小说家马克·吐温应邀到一所大学的毕业典礼上讲演，女儿苏希对此反映强烈，因为她也在毕业生的行列，而身边的同学们都耻笑父亲是个低俗的作家，并打赌不超过十分钟，台下的同学就会消失一半。,2002
1889706,怒海英雄：忠诚,艾恩·格拉法德/罗伯特·林德森/保罗·麦甘恩,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2325137626.jpg,安德鲁·格里弗,9.0,剧情/战争/冒险,tt0327890,英语,英国,在《忠诚》里面，法国的和平使得Hornblower退役了，当时，只有房东的女儿Maria一直在帮助他，关心他。幸运的是，那破伦的军队已经准备好了，Hornblower不久得到了航行法国的命令，为了那些爱尔兰的叛国者还有法国的欺诈者。,2003
1865703,红辣椒,林原惠美/江守彻/堀胜之祐/古谷彻/大塚明夫/山寺宏一/田中秀幸/兴梠里美/岩田光央/爱河里花子/川濑晶子/太田真一郎/福松进纱/胜杏里/宫下荣治/三户耕三/今敏/筒井康隆,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p672363704.jpg,今敏,9.0,科幻/动画/悬疑/惊悚,tt0851578,日语,日本,近未来，为了治疗现代人类越来越多、越来越严重的精神疾病，位于东京的精神医疗综合研究所开发出一种可以反映他人梦境的机器。通过微型DC的帮助，梦境在显示器上呈现出来，更方便找到一个人焦虑的症结。,2006
4144683,神秘博士：火星之水,大卫·田纳特/琳赛·邓肯/皮特·奥布莱恩/嘉玛·陈/莎伦·邓肯-布鲁斯特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2151616662.jpg,格雷姆·哈珀,9.0,科幻,tt1413314,英语,英国,"《火星鬼水》是《神秘博士》2009特别篇第二弹，于11月15日在BBC1播出。制作人Russell T Davies透露，这集会和接下来的2集关系密切，但并不是三部曲的第一部分。本集献给2009年10月过世的前""神秘博士""编剧兼制作人Barry letts。",2009
2129039,飞屋环游记,爱德华·阿斯纳/克里斯托弗·普卢默/乔丹·长井/鲍勃·彼德森/戴尔里·林多/杰罗姆·兰福特/约翰·拉岑贝格/大卫·卡耶/艾丽·道克特/杰里米·利里/米凯·麦高万/丹尼·曼恩/唐纳德·富利洛夫/杰斯·哈梅尔/乔什·库雷/彼特·道格特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p485887754.jpg,彼特·道格特/鲍勃·彼德森,9.0,剧情/喜剧/动画/冒险,tt1049413,英语,美国,小男孩卡尔（Carl Fredricksen）怀揣着对于冒险的热爱偶遇假小子艾丽（Ellie），而艾丽把整个屋子当成一艘大飞船游戏居然使他对这个女孩子有些着迷，相同的爱好最终使两个人成为了一生的爱侣。,2009
4824996,钢之炼金术师：师傅的故事,朴璐美,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2190442216.jpg,荒川弘,9.0,动画,,日语,日本,18岁的主妇当年一人在北部要塞混乱且彪悍的拜师生活经历，以及与其老公银他妈式的纯情邂逅。,2010
2057398,难夫难妻,丁梦鹤/王病僧,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1696510747.jpg,张石川/郑正秋,8.9,剧情,tt3550098,,中国大陆,由上海新民公司出品。,1913
1310179,幻想曲,华特·迪士尼/列奥波德·斯托科夫斯基/科里·伯顿,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1833100312.jpg,詹姆斯·阿尔格/福特·毕比/保罗·萨特菲尔德/宾·沙普斯坦,8.9,动画/音乐/奇幻,tt0032455,英语,美国,1940年，迪士尼公司制作了第三部长片动画《幻想曲》，为动画史贡献了一部迄今仍难以企及的经典名作。本片由8部音乐短片组成，最早诞生的《魔法师的学徒》讲述了在魔法师严西（Yensid，迪士尼Disney倒写）手下学徒的米老鼠偷戴师傅的帽子，利用魔法指挥扫帚挑水并惹下大祸的 有趣故事。该片原打算收入“糊涂交响曲（Silly Symphonies）”系列，但因严重超支，入不敷出，故迪士尼决定另外结合几支经典名曲拍成一部音乐短片合集，一并发行。只是因过于艺术化以及二战等方面的原因，《幻想曲》并未取得预期的收益。除杜卡的《魔法师的学徒》外，本片收录曲目还有巴赫《D小调托卡塔与赋格》、柴科夫斯基《胡桃夹子》、斯特拉文斯基《春之祭》、贝多芬《田园交响曲》、蓬基耶利《时间舞曲》、穆索尔斯基《荒山之夜》和舒伯特的《万福玛丽亚》。,1940
1295873,偷自行车的人,兰贝托·马乔拉尼/恩佐·斯泰奥拉/莉安拉·卡雷尔/吉诺·萨尔塔梅伦达/维托里奥·安东努奇,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p759707912.jpg,维托里奥·德西卡,8.9,剧情/犯罪,tt0040522,意大利语,意大利,二战过后，罗马同许多城市一样，充斥失业和贫困，人们常常为一个工作机会争得头破血流。已失业多时的里奇（Lamberto Maggiorani）费劲千辛万苦获得一份海报张贴的工作后，却为这份工作需要一辆自行车犯愁，为了以后的日子好过，他用妻子的嫁妆--床单从换回已经当掉的自行车，不想，他的自行车在上班第一天就被盗。里奇同儿子布鲁诺（Enzo Staiola）寻遍罗马大街小巷，也没能找到他赖以活命的自行车，眼见无指望的日子又要降临，里奇决定以牙还牙，可是他的运气却没有别的小偷好。,1948
1306019,大地之歌,卡奴·班纳杰/卡鲁娜·班纳杰/楚尼巴拉·德芙/尤玛·戴斯·固普塔/苏比·班纳杰/伦基·班纳杰/雷巴·德芙/阿帕纳·德芙/突利斯·查克拉波提,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263825780.jpg,萨蒂亚吉特·雷伊,8.9,剧情,tt0048473,孟加拉语,印度,在20世纪初印度孟加拉的一个小村庄里。生活的艰辛使得村里穷苦人家充满了苦闷、忧虑与不和。哈里哈尔写了一首首诗，一个个剧本，但到处碰壁，无法出版。六年过去了，哈里哈尔家的房子更加破败不堪，贫穷一步不舍地伴随着他们。无穷无尽的烦恼，纠缠着他们。富人丢了东西，就赖杜尔加偷走了，尽管妻子萨尔博加娅不愿忍受这种侮辱，却也只能拿孩子撒气。哈里哈尔希望通过一举成名来重振早已破落的“门第”，可是，他每月八个卢比的微薄收入，以及沉重的家庭负担，致使他始终无法实现其各种美好的计划，就连维持家里人填饱肚子也做不到。他只好去异地他乡寻找一条出路，进城去赚了一笔血汗钱，谁料回到家时，等待他的却是巨大的灾难：暴风雨把房子冲塌了，十二岁的女儿杜尔加也病死了，萨尔博加娅痛哭起来。见此凄惨情景，哈里哈尔只好带领着妻儿离开故乡，去另谋生路，只有杜尔加长眠在这里。,1955
4739983,情探,傅全香/陆锦花/张桂凤,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2397714766.jpg,黄祖模,8.9,剧情/爱情/戏曲,,汉语普通话,中国大陆,"名妓敫桂英周济秀才王魁，又以身相许，两人恩情缱绻，盟誓于海神庙，互不变心。两年后，王魁入京中魁，在名利诱惑下，遣书休弃桂英，另与官家之女成婚。桂英愤而诉于海神庙，自缢身死。海神爷准了她的诉状，命判官引桂英鬼魂进京与王魁折证。桂英不舍夫妻恩义，再次以""情""试探，不料王魁果然负心绝情，桂英盛怒之下，活捉王魁。",1958
